block_id,MSE,max_error
2962,8.54937e-05,0.0739136
2963,9.416e-05,0.0775146
2964,8.78859e-05,0.0748901
2965,0.000125078,0.0894165
2966,0.000111239,0.0842896
2967,9.45164e-05,0.0776978
2968,7.2545e-05,0.0680542
2969,9.28675e-05,0.0769653
2970,0.000115225,0.0856934
2971,0.000183257,0.108154
2972,0.000128908,0.0907593
2973,0.000130976,0.0914917
2974,6.69088e-05,0.0652466
2975,0.000114045,0.0853882
2976,0.000156216,0.0999146
2977,0.000122045,0.0883179
2978,0.000148598,0.0974731
2979,0.000137067,0.0935669
2980,0.000131837,0.0917969
2981,8.6926e-05,0.0745239
2982,0.000110927,0.0841675
2983,0.000112472,0.0847778
2984,8.62826e-05,0.0742188
2985,8.12035e-05,0.0720215
2986,7.44371e-05,0.0689697
2987,0.000105634,0.0821533
2988,9.79139e-05,0.0790405
2989,0.000105838,0.0822144
2990,0.000101723,0.0806274
2991,0.000134667,0.0927734
2992,0.000119969,0.0875854
2993,0.000138767,0.0941772
2994,0.000157149,0.100159
2995,9.01937e-05,0.0758667
2996,0.000146411,0.0966797
2997,0.000142869,0.09552
2998,0.000136347,0.0933228
2999,0.000112405,0.0847778
3000,0.000112514,0.0847778
3001,7.7282e-05,0.0702515
3002,0.000117388,0.0866089
3003,9.48603e-05,0.0778198
3004,0.000119579,0.0874023
3005,0.000129833,0.0910645
3006,0.000106388,0.0824585
3007,9.39659e-05,0.0774536
3008,0.000100405,0.0799561
3009,0.000107442,0.0828247
3010,0.00014464,0.0961304
3011,0.000123943,0.0889282
3012,0.000159692,0.101013
3013,0.000120074,0.0875854
3014,9.63597e-05,0.0784302
3015,0.000100911,0.0801392
3016,0.000169954,0.104126
3017,9.01365e-05,0.0758667
3018,9.53273e-05,0.078064
3019,0.000113072,0.085022
3020,8.92005e-05,0.0755005
3021,0.000110029,0.0838623
3022,0.000124038,0.0890503
3023,0.00011124,0.0842896
3024,6.94389e-05,0.0665894
3025,7.56375e-05,0.069519
3026,0.000102407,0.0808716
3027,8.20549e-05,0.0723267
3028,8.49215e-05,0.0735474
3029,0.000105083,0.0819702
3030,8.10891e-05,0.0719604
3031,9.87985e-05,0.0794678
3032,8.96318e-05,0.0756226
3033,0.000130516,0.0912476
3034,5.92931e-05,0.061554
3035,9.02044e-05,0.0758667
3036,6.76716e-05,0.0656128
3037,9.75708e-05,0.0789795
3038,0.000112945,0.0849609
3039,9.76114e-05,0.0789795
3040,0.000133939,0.0924683
3041,0.000103,0.0811157
3042,0.000108242,0.0831909
3043,0.000107399,0.0828247
3044,0.000135881,0.0932007
3045,7.76577e-05,0.0703735
3046,5.13959e-05,0.0571594
3047,0.000132371,0.09198
3048,7.77941e-05,0.0704956
3049,8.24462e-05,0.0725708
3050,0.000149058,0.0975952
3051,0.000110851,0.0841675
3052,9.5532e-05,0.078125
3053,0.000160474,0.101257
3054,0.000134469,0.0927124
3055,0.000139404,0.0943604
3056,0.000144807,0.0961914
3057,0.000129011,0.0907593
3058,0.000200427,0.113098
3059,0.000112501,0.0847778
3060,0.000152744,0.0988159
3061,0.000125674,0.0895386
3062,0.000149486,0.0977173
3063,0.000174633,0.105652
3064,0.000142357,0.0953979
3065,0.000123807,0.0889282
3066,0.000122758,0.088562
3067,8.86998e-05,0.0752563
3068,0.000104792,0.0818481
3069,0.000107466,0.0828247
3070,0.000122302,0.0884399
3071,0.000101133,0.0803833
3072,7.74842e-05,0.0702515
3073,3.98828e-05,0.050415
3074,8.09222e-05,0.0718994
3075,6.59302e-05,0.0648804
3076,0.000123783,0.0889282
3077,0.000104796,0.0818481
3078,8.01505e-05,0.0714722
3079,0.000103906,0.0814819
3080,0.000122208,0.0883789
3081,0.000122323,0.0884399
3082,0.000103076,0.0811157
3083,6.8601e-05,0.0662231
3084,6.73124e-05,0.0655518
3085,8.92044e-05,0.0755005
3086,8.52147e-05,0.0737915
3087,8.95326e-05,0.0756226
3088,8.07668e-05,0.0717773
3089,0.000119158,0.0872192
3090,0.000118671,0.0870972
3091,0.000120939,0.0878906
3092,8.03438e-05,0.0715942
3093,0.000135588,0.0930786
3094,7.70815e-05,0.0701294
3095,7.43036e-05,0.0688477
3096,6.67514e-05,0.0652466
3097,0.000106651,0.0825806
3098,0.000113928,0.0852661
3099,8.31569e-05,0.072876
3100,0.000121073,0.0879517
3101,0.000109274,0.0835571
3102,7.99745e-05,0.0714722
3103,6.937e-05,0.0665894
3104,8.4942e-05,0.0736694
3105,9.70038e-05,0.0787354
3106,8.57505e-05,0.0740356
3107,8.38237e-05,0.0731812
3108,0.000135973,0.0932007
3109,9.86816e-05,0.0793457
3110,7.95569e-05,0.071228
3111,8.97573e-05,0.0756836
3112,7.51219e-05,0.0692749
3113,6.27972e-05,0.0632935
3114,0.000109981,0.0836792
3115,8.4005e-05,0.0731812
3116,0.000134832,0.0927734
3117,0.000138617,0.0940552
3118,0.000147726,0.097168
3119,0.00011759,0.0866699
3120,0.000112815,0.0848999
3121,0.000135691,0.0929565
3122,0.000223718,0.119568
3123,0.000119771,0.0874634
3124,0.000160644,0.101318
3125,9.38329e-05,0.0773315
3126,0.000156419,0.0999146
3127,0.00012431,0.0890503
3128,0.000131477,0.0916748
3129,0.00011333,0.085022
3130,8.59076e-05,0.0740967
3131,7.66944e-05,0.0700073
3132,8.36661e-05,0.0731201
3133,0.000120075,0.0875854
3134,0.000128622,0.0906372
3135,0.000112881,0.0848999
3136,0.000101433,0.0805054
3137,9.18346e-05,0.0765991
3138,6.51017e-05,0.0644531
3139,7.01371e-05,0.0669556
3140,0.000113539,0.085144
3141,0.000145688,0.0963745
3142,9.57544e-05,0.078064
3143,7.40747e-05,0.0687866
3144,7.40531e-05,0.0687866
3145,9.62747e-05,0.0784302
3146,9.68426e-05,0.0786743
3147,7.07105e-05,0.0671997
3148,6.05529e-05,0.0621643
3149,7.83314e-05,0.0707397
3150,7.42861e-05,0.0689087
3151,8.13109e-05,0.0720825
3152,9.60037e-05,0.0783081
3153,7.35477e-05,0.0685425
3154,0.000100588,0.0801392
3155,0.000115885,0.0859985
3156,0.000102272,0.0807495
3157,8.58054e-05,0.0740356
3158,0.00010094,0.0802612
3159,7.47437e-05,0.0690308
3160,6.22665e-05,0.0629883
3161,8.55334e-05,0.0739136
3162,8.09219e-05,0.0717773
3163,0.000117119,0.0864868
3164,0.000125092,0.0894165
3165,0.000108961,0.0834351
3166,9.52459e-05,0.0780029
3167,9.44999e-05,0.0776978
3168,6.08575e-05,0.0623474
3169,6.36677e-05,0.0637817
3170,9.45834e-05,0.0777588
3171,5.56953e-05,0.0596313
3172,6.39209e-05,0.0637817
3173,8.06095e-05,0.0717163
3174,7.03108e-05,0.0669556
3175,7.25383e-05,0.0680542
3176,4.26217e-05,0.0520935
3177,0.000112876,0.0848999
3178,0.000113735,0.085144
3179,0.000141653,0.0950317
3180,0.000180812,0.107361
3181,0.000280627,0.133789
3182,0.000206769,0.114807
3183,0.000128161,0.0905151
3184,0.000131054,0.0914917
3185,0.000151662,0.0984497
3186,0.000227377,0.120544
3187,0.000125593,0.0895996
3188,0.000100239,0.079895
3189,0.000178781,0.106873
3190,0.000162438,0.101868
3191,0.000125783,0.0896606
3192,0.000145855,0.0965576
3193,8.05698e-05,0.0717773
3194,8.25579e-05,0.0726318
3195,0.000131233,0.0914917
3196,0.000171863,0.104675
3197,0.000140711,0.0948486
3198,0.000108673,0.083313
3199,8.75263e-05,0.0747681
3200,0.000165976,0.102966
3201,0.000115026,0.0857544
3202,0.000128388,0.0905762
3203,0.000134536,0.0925293
3204,0.0001772,0.106323
3205,7.18221e-05,0.067688
3206,6.09727e-05,0.0623169
3207,5.64893e-05,0.0600281
3208,6.69856e-05,0.0653687
3209,8.3016e-05,0.0728149
3210,9.57604e-05,0.078186
3211,7.5672e-05,0.069519
3212,9.90158e-05,0.0795288
3213,7.3287e-05,0.0684204
3214,8.37707e-05,0.0731812
3215,9.04542e-05,0.0759888
3216,0.000107724,0.0829468
3217,7.48342e-05,0.0691528
3218,8.25964e-05,0.0725708
3219,0.000100177,0.0800171
3220,7.00481e-05,0.0668335
3221,8.7235e-05,0.074646
3222,6.67345e-05,0.0651245
3223,5.47121e-05,0.0590515
3224,4.99244e-05,0.056427
3225,5.0314e-05,0.0565796
3226,0.000104092,0.0814819
3227,0.000154297,0.0993042
3228,0.000112134,0.0846558
3229,7.07083e-05,0.0671997
3230,4.86669e-05,0.0556946
3231,0.000127186,0.0901489
3232,0.000120744,0.0878296
3233,7.33849e-05,0.0683594
3234,9.40941e-05,0.0774536
3235,0.000105485,0.0820312
3236,4.87205e-05,0.0557556
3237,0.000100008,0.0797729
3238,4.84187e-05,0.0556335
3239,5.66507e-05,0.0601501
3240,6.04506e-05,0.0620728
3241,6.75663e-05,0.0656128
3242,4.63658e-05,0.0543823
3243,0.000117541,0.0866699
3244,0.00010348,0.0812378
3245,0.000121421,0.0880737
3246,0.000101598,0.0804443
3247,0.000106484,0.0823975
3248,0.00011044,0.0838623
3249,0.000140987,0.0949097
3250,0.000181123,0.107605
3251,0.000123853,0.0889282
3252,7.69445e-05,0.0698853
3253,0.000155228,0.0996094
3254,0.000143915,0.0958862
3255,0.000194716,0.111511
3256,0.000160605,0.101257
3257,0.000117105,0.0864868
3258,7.62951e-05,0.0698242
3259,8.52535e-05,0.0737915
3260,0.000107337,0.0828247
3261,0.000120767,0.0878296
3262,0.000111854,0.0845337
3263,6.66851e-05,0.0652466
3264,0.000127904,0.0903931
3265,9.87263e-05,0.0794067
3266,0.000118085,0.086853
3267,0.000132316,0.0918579
3268,0.000125178,0.0894165
3269,9.21123e-05,0.0767212
3270,7.77656e-05,0.0704956
3271,6.96046e-05,0.0667114
3272,7.73035e-05,0.0702515
3273,0.00015111,0.0980835
3274,7.36738e-05,0.0685425
3275,0.000107268,0.0827026
3276,5.79386e-05,0.0606995
3277,6.42694e-05,0.0640259
3278,7.80889e-05,0.0706177
3279,6.51635e-05,0.0645142
3280,0.000108745,0.083313
3281,0.000160247,0.101135
3282,6.99548e-05,0.0668335
3283,9.20663e-05,0.0766602
3284,8.77811e-05,0.0748291
3285,8.01145e-05,0.0714722
3286,8.17629e-05,0.0722046
3287,8.05545e-05,0.0717163
3288,0.00011296,0.0848999
3289,6.14326e-05,0.062561
3290,5.8439e-05,0.0609436
3291,9.80243e-05,0.0791016
3292,5.90005e-05,0.0613708
3293,5.94105e-05,0.061554
3294,0.00010495,0.0818481
3295,0.000107006,0.0827026
3296,0.000114375,0.0855103
3297,5.55783e-05,0.0596008
3298,0.00011715,0.0864868
3299,6.50155e-05,0.0644531
3300,6.74376e-05,0.0656128
3301,0.000107973,0.0829468
3302,5.62499e-05,0.059845
3303,7.1485e-05,0.0675659
3304,3.42402e-05,0.0466003
3305,4.18492e-05,0.0516357
3306,0.000141269,0.0949097
3307,0.000164097,0.102417
3308,0.000113944,0.0853271
3309,0.000127578,0.090271
3310,0.000107763,0.0830078
3311,7.46044e-05,0.0690308
3312,0.000105523,0.0820923
3313,7.76059e-05,0.0703735
3314,0.000179025,0.106934
3315,0.000104577,0.0817261
3316,7.10603e-05,0.0671997
3317,0.000129159,0.0908813
3318,9.43798e-05,0.0776367
3319,0.000138385,0.0939941
3320,0.00011202,0.0844727
3321,8.25433e-05,0.0725708
3322,0.000131781,0.0917358
3323,0.000121573,0.0880737
3324,0.000131047,0.0913696
3325,0.000104045,0.0814819
3326,0.000110577,0.0839844
3327,6.11401e-05,0.0624695
3328,0.000163544,0.102234
3329,9.59022e-05,0.0783081
3330,0.000119623,0.0874634
3331,0.000121794,0.0881958
3332,0.000133759,0.0924683
3333,5.68663e-05,0.0602722
3334,8.59342e-05,0.0740967
3335,7.82609e-05,0.0707397
3336,7.32034e-05,0.0682983
3337,0.000162874,0.10199
3338,8.55765e-05,0.0739136
3339,7.79175e-05,0.0704956
3340,6.17889e-05,0.0628052
3341,7.67853e-05,0.0700073
3342,5.91287e-05,0.0614319
3343,7.46862e-05,0.0690308
3344,9.02307e-05,0.0759277
3345,9.64205e-05,0.0784302
3346,3.73532e-05,0.0487976
3347,7.2474e-05,0.0680542
3348,8.33456e-05,0.072937
3349,5.89207e-05,0.0612793
3350,8.36577e-05,0.072998
3351,0.000124193,0.0890503
3352,8.92039e-05,0.0754395
3353,4.08242e-05,0.0509338
3354,8.22682e-05,0.0724487
3355,8.86804e-05,0.0752563
3356,7.43347e-05,0.0689087
3357,7.96928e-05,0.0713501
3358,0.000110254,0.0839233
3359,7.42633e-05,0.0687866
3360,9.1146e-05,0.0762329
3361,0.000116821,0.0862427
3362,7.07748e-05,0.0671997
3363,6.96303e-05,0.0667114
3364,8.11992e-05,0.0719604
3365,8.05872e-05,0.0717163
3366,9.24382e-05,0.0767822
3367,9.65964e-05,0.0785522
3368,5.87161e-05,0.0610657
3369,7.45598e-05,0.0689697
3370,8.1741e-05,0.0720215
3371,0.000110053,0.0838013
3372,4.27341e-05,0.0522156
3373,9.53476e-05,0.078064
3374,8.56846e-05,0.0739746
3375,0.000117184,0.0865479
3376,5.72228e-05,0.0603943
3377,4.85479e-05,0.0555725
3378,0.000151165,0.0982666
3379,7.26437e-05,0.0680542
3380,0.000132927,0.0921021
3381,0.000157908,0.100403
3382,6.54595e-05,0.0645142
3383,0.000132728,0.0921021
3384,9.76627e-05,0.0789185
3385,9.2703e-05,0.0768433
3386,0.00014448,0.0960083
3387,0.000163987,0.102356
3388,6.46459e-05,0.064209
3389,7.16122e-05,0.0675659
3390,7.10649e-05,0.0673828
3391,0.000120382,0.0877075
3392,9.3523e-05,0.0773315
3393,9.91163e-05,0.0795898
3394,0.000103759,0.0814209
3395,0.000108577,0.083313
3396,0.000106759,0.0825806
3397,7.83928e-05,0.0707397
3398,0.00010463,0.0817261
3399,9.46647e-05,0.0776978
3400,9.97697e-05,0.0797729
3401,0.000141906,0.0952148
3402,8.72907e-05,0.074646
3403,8.788e-05,0.0748901
3404,3.06404e-05,0.0441589
3405,6.13057e-05,0.062561
3406,6.57203e-05,0.0647583
3407,7.7492e-05,0.0702515
3408,7.51415e-05,0.0691528
3409,8.73777e-05,0.074646
3410,6.99816e-05,0.0668335
3411,6.63472e-05,0.0651245
3412,7.24192e-05,0.0679321
3413,9.66702e-05,0.0785522
3414,9.30029e-05,0.0770874
3415,0.000144695,0.0961304
3416,0.00014649,0.0967407
3417,0.000125448,0.0895386
3418,0.000159844,0.101013
3419,5.12045e-05,0.0570984
3420,8.12333e-05,0.0720215
3421,6.74259e-05,0.0656128
3422,9.51262e-05,0.0779419
3423,5.22562e-05,0.0577087
3424,0.000112747,0.0848999
3425,0.00010875,0.083313
3426,7.32405e-05,0.0682983
3427,7.41926e-05,0.0685425
3428,0.000122419,0.0877686
3429,0.000118634,0.0869751
3430,5.46521e-05,0.059021
3431,5.06871e-05,0.0568237
3432,8.60611e-05,0.0741577
3433,5.09552e-05,0.0569763
3434,8.11708e-05,0.0719604
3435,9.03759e-05,0.0759888
3436,9.88783e-05,0.0794067
3437,4.50538e-05,0.0535583
3438,7.56875e-05,0.069397
3439,7.55343e-05,0.069397
3440,3.93962e-05,0.0500183
3441,0.000181847,0.107605
3442,0.000178067,0.106689
3443,8.9689e-05,0.0756226
3444,4.42714e-05,0.0530701
3445,5.84447e-05,0.0610046
3446,9.98427e-05,0.0797729
3447,9.82939e-05,0.0791626
3448,0.00010889,0.083374
3449,0.00010947,0.0835571
3450,7.99386e-05,0.0714722
3451,8.45587e-05,0.0734253
3452,8.07206e-05,0.0718384
3453,4.61738e-05,0.0541687
3454,9.78237e-05,0.0790405
3455,9.5507e-05,0.0779419
3456,8.17246e-05,0.0722656
3457,0.000103627,0.0813599
3458,0.000108083,0.0830688
3459,9.95018e-05,0.0797729
3460,8.63905e-05,0.0742798
3461,7.88806e-05,0.0709839
3462,5.69439e-05,0.0602722
3463,8.34779e-05,0.072937
3464,0.000167519,0.103455
3465,0.00012957,0.0908813
3466,0.000153683,0.0990601
3467,0.000154006,0.0991821
3468,4.98038e-05,0.056366
3469,5.51501e-05,0.0593262
3470,6.72357e-05,0.0654907
3471,5.32462e-05,0.058197
3472,7.03345e-05,0.0669556
3473,8.59547e-05,0.0740967
3474,0.000119726,0.0874634
3475,0.000112736,0.0848389
3476,8.07113e-05,0.0717773
3477,7.47149e-05,0.0690308
3478,0.000104149,0.081543
3479,0.000126094,0.0896606
3480,0.000164041,0.102295
3481,8.48211e-05,0.0735474
3482,7.59149e-05,0.069519
3483,3.10081e-05,0.044281
3484,0.000109745,0.0836182
3485,7.99157e-05,0.0713501
3486,5.76121e-05,0.0605469
3487,6.20091e-05,0.0629272
3488,9.32592e-05,0.0768433
3489,4.21077e-05,0.0518494
3490,0.000108726,0.083313
3491,0.000112815,0.0847778
3492,9.16213e-05,0.076355
3493,7.38879e-05,0.0686646
3494,5.09503e-05,0.0569763
3495,3.24481e-05,0.0455017
3496,7.72946e-05,0.0702515
3497,0.000109072,0.0834351
3498,8.29842e-05,0.0728149
3499,7.70815e-05,0.0701294
3500,9.77251e-05,0.0790405
3501,5.72101e-05,0.0603638
3502,4.44278e-05,0.0530396
3503,4.12381e-05,0.0511169
3504,6.49144e-05,0.0643921
3505,4.6874e-05,0.0545959
3506,7.3169e-05,0.0680542
3507,9.06857e-05,0.0759888
3508,4.26066e-05,0.052002
3509,6.11926e-05,0.0624695
3510,9.08778e-05,0.0761108
3511,6.5228e-05,0.0645142
3512,6.37907e-05,0.0638428
3513,0.000150194,0.0979614
3514,6.34182e-05,0.0635376
3515,7.95637e-05,0.071228
3516,0.000117811,0.0866089
3517,8.70138e-05,0.0743408
3518,7.93101e-05,0.071106
3519,4.77872e-05,0.0551758
3520,0.000100581,0.0801392
3521,9.44793e-05,0.0776978
3522,0.000112143,0.0846558
3523,9.29661e-05,0.0770874
3524,7.5468e-05,0.069458
3525,5.37538e-05,0.0585632
3526,5.50308e-05,0.0592651
3527,5.88749e-05,0.0613098
3528,6.80658e-05,0.065918
3529,0.000160445,0.101257
3530,0.00016802,0.103577
3531,8.75767e-05,0.074646
3532,5.51509e-05,0.0592957
3533,5.26632e-05,0.0579529
3534,3.3248e-05,0.0458984
3535,5.23065e-05,0.0577087
3536,8.8908e-05,0.0753784
3537,0.000100197,0.0800171
3538,9.59263e-05,0.0783081
3539,5.6662e-05,0.0601196
3540,8.49772e-05,0.0736694
3541,8.69291e-05,0.0745239
3542,8.18091e-05,0.0722656
3543,7.33444e-05,0.0684204
3544,8.3883e-05,0.0731812
3545,0.000134067,0.0924683
3546,9.79772e-05,0.0791016
3547,2.86076e-05,0.042572
3548,0.000102258,0.0808716
3549,6.96965e-05,0.0667114
3550,7.54406e-05,0.0691528
3551,0.000137502,0.0935669
3552,0.000109006,0.0834351
3553,5.59811e-05,0.0598145
3554,4.13214e-05,0.051239
3555,7.09187e-05,0.0670166
3556,6.0664e-05,0.0621948
3557,8.1888e-05,0.0722046
3558,9.43818e-05,0.0773926
3559,0.000121617,0.0878296
3560,6.53981e-05,0.0646362
3561,2.33965e-05,0.038269
3562,7.63954e-05,0.0698853
3563,0.000165126,0.102661
3564,9.51342e-05,0.0779419
3565,0.000114246,0.0853882
3566,5.39325e-05,0.0585632
3567,5.60559e-05,0.0597839
3568,6.6181e-05,0.0648804
3569,0.000123725,0.0889282
3570,4.60958e-05,0.0540466
3571,0.00010398,0.0814819
3572,5.24665e-05,0.0578308
3573,4.52435e-05,0.0536804
3574,9.2745e-05,0.0769043
3575,0.000147285,0.0969849
3576,5.58526e-05,0.0596924
3577,8.76711e-05,0.0747681
3578,0.000102179,0.0807495
3579,0.000113598,0.085144
3580,8.76714e-05,0.0747681
3581,6.2631e-05,0.0631714
3582,7.21955e-05,0.0678101
3583,4.64193e-05,0.0544128
3584,0.000100403,0.0800781
3585,9.5913e-05,0.0782471
3586,0.000127277,0.0901489
3587,0.000138376,0.0939941
3588,0.000130053,0.0910034
3589,0.000144342,0.0960083
3590,9.83935e-05,0.0791626
3591,5.14933e-05,0.0572205
3592,7.31283e-05,0.0682983
3593,0.000142024,0.0952759
3594,0.00014597,0.0965576
3595,6.33286e-05,0.0634155
3596,9.84325e-05,0.0792847
3597,9.19452e-05,0.0765991
3598,5.61907e-05,0.0598145
3599,9.68909e-05,0.0786743
3600,9.56561e-05,0.078186
3601,0.000108888,0.083313
3602,8.77888e-05,0.0748901
3603,5.12942e-05,0.057251
3604,6.21341e-05,0.0629883
3605,9.07427e-05,0.0761108
3606,7.77283e-05,0.0703735
3607,4.6593e-05,0.0545349
3608,0.000107876,0.0830078
3609,9.98583e-05,0.079895
3610,0.00011998,0.0874634
3611,8.74247e-05,0.074646
3612,0.000145079,0.0962524
3613,5.47693e-05,0.0590515
3614,0.000135141,0.0927734
3615,0.000106642,0.0824585
3616,9.66589e-05,0.0785522
3617,7.19266e-05,0.067688
3618,8.96866e-05,0.0756226
3619,4.44157e-05,0.0531921
3620,0.000128247,0.0903931
3621,5.63807e-05,0.059967
3622,3.88163e-05,0.0497742
3623,0.000102274,0.0808105
3624,3.71598e-05,0.0486755
3625,7.96172e-05,0.071106
3626,9.37397e-05,0.0773315
3627,6.38396e-05,0.0635376
3628,2.81725e-05,0.0423279
3629,7.8214e-05,0.0706177
3630,7.67252e-05,0.0698853
3631,8.75169e-05,0.0747681
3632,0.000118275,0.0869751
3633,9.38854e-05,0.0774536
3634,5.08348e-05,0.0569153
3635,7.98506e-05,0.0713501
3636,6.24808e-05,0.0630493
3637,6.46413e-05,0.0641479
3638,4.28392e-05,0.0522156
3639,2.29744e-05,0.038208
3640,3.56231e-05,0.0476379
3641,6.79345e-05,0.0658569
3642,4.16639e-05,0.0514526
3643,7.09621e-05,0.0672607
3644,4.59214e-05,0.0540161
3645,2.7513e-05,0.0418091
3646,4.39913e-05,0.052887
3647,4.55076e-05,0.053894
3648,8.60336e-05,0.0741577
3649,7.70271e-05,0.0701294
3650,8.53249e-05,0.0736694
3651,7.67664e-05,0.0700073
3652,8.76472e-05,0.0747681
3653,0.000108039,0.0830688
3654,0.000144502,0.0960083
3655,0.000110485,0.0839844
3656,6.9483e-05,0.0665894
3657,0.00014144,0.0949707
3658,0.000140705,0.0946655
3659,6.60523e-05,0.0648804
3660,0.000109009,0.083313
3661,0.00012038,0.0877075
3662,0.000119399,0.0872192
3663,0.000100764,0.0801392
3664,6.02496e-05,0.0620422
3665,8.50054e-05,0.0736694
3666,9.83981e-05,0.0792236
3667,6.96334e-05,0.0667114
3668,5.38802e-05,0.0586548
3669,8.27526e-05,0.0726929
3670,5.1638e-05,0.0572815
3671,2.90409e-05,0.0429993
3672,2.52687e-05,0.0401306
3673,2.91843e-05,0.0431213
3674,8.51671e-05,0.0737915
3675,4.91374e-05,0.0559692
3676,0.00014548,0.0963135
3677,5.46719e-05,0.059021
3678,7.43788e-05,0.0689087
3679,5.59196e-05,0.0597534
3680,1.83893e-05,0.0341492
3681,0.000128546,0.0905151
3682,5.09996e-05,0.0569153
3683,3.89091e-05,0.04953
3684,5.97044e-05,0.061676
3685,9.43738e-05,0.0775757
3686,9.20338e-05,0.0765991
3687,9.42322e-05,0.0774536
3688,4.45073e-05,0.0533142
3689,5.6479e-05,0.059967
3690,5.50764e-05,0.0592957
3691,3.74903e-05,0.0488586
3692,4.51803e-05,0.0536804
3693,5.34058e-05,0.0583191
3694,5.71438e-05,0.0602722
3695,3.99164e-05,0.0503845
3696,7.03331e-05,0.0669556
3697,9.17915e-05,0.0765381
3698,4.67617e-05,0.0544128
3699,0.000113683,0.0852661
3700,0.000122449,0.0884399
3701,7.25317e-05,0.0679932
3702,4.49355e-05,0.0535583
3703,5.32112e-05,0.058197
3704,4.10623e-05,0.0510864
3705,2.66841e-05,0.0412292
3706,3.02896e-05,0.0439148
3707,3.31195e-05,0.0458679
3708,2.37983e-05,0.0389099
3709,3.4262e-05,0.0466309
3710,5.63736e-05,0.0599976
3711,2.89721e-05,0.0429382
3712,4.33519e-05,0.0524597
3713,4.59988e-05,0.0541382
3714,0.000101696,0.0805664
3715,8.22357e-05,0.0724487
3716,9.72006e-05,0.0787964
3717,9.19625e-05,0.0765991
3718,0.000150916,0.0982056
3719,0.000108429,0.0831909
3720,2.95557e-05,0.0433044
3721,0.000114061,0.0852661
3722,0.000100992,0.0802612
3723,0.000110241,0.0839233
3724,0.000107399,0.0828247
3725,6.66336e-05,0.0651245
3726,0.000115868,0.0860596
3727,3.76756e-05,0.0490417
3728,5.43191e-05,0.0588074
3729,0.000111372,0.0842896
3730,4.30971e-05,0.0523987
3731,4.4106e-05,0.0530701
3732,5.33623e-05,0.0583496
3733,8.66129e-05,0.0742798
3734,5.16031e-05,0.0572815
3735,9.23267e-05,0.0765991
3736,4.61688e-05,0.0541687
3737,4.75949e-05,0.0549622
3738,8.62585e-05,0.0741577
3739,4.74362e-05,0.0550232
3740,0.000113815,0.0849609
3741,0.000120684,0.0873413
3742,8.74487e-05,0.0744629
3743,2.75064e-05,0.0419006
3744,1.88978e-05,0.0345764
3745,6.95278e-05,0.0665894
3746,5.96445e-05,0.0616455
3747,4.88094e-05,0.0558472
3748,3.55513e-05,0.0476379
3749,5.00304e-05,0.056488
3750,0.000103689,0.0811768
3751,5.79314e-05,0.0607605
3752,4.60618e-05,0.0541687
3753,2.30964e-05,0.0382996
3754,4.10525e-05,0.0511475
3755,3.04237e-05,0.0440369
3756,3.35118e-05,0.0462341
3757,4.63944e-05,0.0543823
3758,8.14989e-05,0.0721436
3759,4.66805e-05,0.0544739
3760,5.71183e-05,0.0603333
3761,4.05496e-05,0.0508423
3762,4.18804e-05,0.0516968
3763,5.93139e-05,0.0615234
3764,8.21195e-05,0.0721436
3765,8.69356e-05,0.0744019
3766,6.15807e-05,0.0626831
3767,7.87758e-05,0.0708618
3768,0.000110928,0.0841675
3769,5.96648e-05,0.0617065
3770,2.97326e-05,0.0434265
3771,6.32776e-05,0.0634155
3772,4.87604e-05,0.0557556
3773,4.57379e-05,0.0539856
3774,7.66479e-05,0.0700073
3775,6.32525e-05,0.0634766
3776,1.36315e-05,0.0292969
3777,2.1237e-05,0.0367126
3778,9.71905e-05,0.0787354
3779,8.68889e-05,0.0745239
3780,0.000124569,0.0892334
3781,6.42415e-05,0.0640259
3782,0.000105562,0.0820923
3783,4.36874e-05,0.0528259
3784,3.60722e-05,0.0479431
3785,9.91034e-05,0.0795288
3786,5.26042e-05,0.0578918
3787,5.51107e-05,0.0592957
3788,9.44563e-05,0.0776978
3789,7.1177e-05,0.0674438
3790,8.08738e-05,0.0717773
3791,5.96391e-05,0.0613708
3792,3.52073e-05,0.0472107
3793,7.87948e-05,0.0708618
3794,6.46818e-05,0.0641479
3795,5.21697e-05,0.0577087
3796,4.12799e-05,0.0513611
3797,2.56e-05,0.0403748
3798,4.98043e-05,0.056366
3799,9.14665e-05,0.076355
3800,6.75435e-05,0.0656738
3801,8.90758e-05,0.0753784
3802,6.00983e-05,0.0618591
3803,4.20878e-05,0.0518494
3804,4.10087e-05,0.0510254
3805,0.00016406,0.102295
3806,3.01617e-05,0.0438538
3807,5.26588e-05,0.0578918
3808,2.69489e-05,0.0414734
3809,7.84919e-05,0.0707397
3810,5.82298e-05,0.0608826
3811,6.76683e-05,0.0657349
3812,2.55648e-05,0.0402527
3813,3.92739e-05,0.0499573
3814,2.47535e-05,0.0395203
3815,4.08662e-05,0.0509338
3816,0.000106762,0.0825195
3817,3.06563e-05,0.0441589
3818,3.10743e-05,0.0444031
3819,3.6636e-05,0.0480042
3820,7.67175e-05,0.0698853
3821,6.99527e-05,0.0665894
3822,0.000121387,0.0880737
3823,2.93242e-05,0.0431824
3824,4.4683e-05,0.0532837
3825,3.35846e-05,0.0462341
3826,2.40879e-05,0.039032
3827,5.3791e-05,0.0585327
