group,index,expected,actual,diff
604,4,32.625,32.618,0.00697327
604,5,-179.96,-179.919,0.041748
604,6,129.144,129.42,0.275406
604,7,-8.81355,-8.74261,0.0709381
605,0,-15.4373,-15.4323,0.00495911
605,1,8.64984,8.64281,0.0070343
605,2,-114.404,-114.688,0.284027
605,3,-23.6833,-23.7495,0.0662384
605,4,9.82648,9.88739,0.0609131
605,5,35.3164,35.341,0.0246124
605,6,14.8693,14.9678,0.098526
605,7,-56.5857,-56.601,0.0153046
606,0,52.4854,52.844,0.358658
606,1,99.5006,99.7245,0.223907
606,2,-31.854,-32.018,0.164001
606,3,94.7323,94.8549,0.122589
606,4,9.86357,9.8501,0.0134735
606,5,-64.0016,-64.2309,0.229202
606,6,-52.6649,-52.8443,0.179337
606,7,57.6425,57.8105,0.167999
607,0,-91.8277,-92.2594,0.431732
607,1,-11.3907,-11.3381,0.0526123
607,2,-68.099,-68.1193,0.0203552
607,3,62.55,62.559,0.00901794
607,4,-139.492,-139.427,0.0643158
607,5,138.896,138.804,0.092514
607,6,35.1033,35.2403,0.137009
607,7,-66.3636,-66.3227,0.0409241
608,0,-75.125,-75.9412,0.816177
608,1,-114.424,-115.04,0.616333
608,2,57.2863,57.7435,0.45723
608,3,20.1409,20.2645,0.123581
608,4,-115.125,-115.736,0.611328
608,5,82.4561,82.9054,0.449326
608,6,70.0335,70.505,0.471542
608,7,-19.0592,-19.2585,0.19928
609,0,-43.2635,-43.4311,0.167603
609,1,128.405,128.359,0.0451813
609,2,25.1595,25.4106,0.251099
609,3,21.6463,21.6126,0.0336914
609,4,-110.118,-110.116,0.00244141
609,5,-35.9891,-36.0088,0.0197296
609,6,117.677,117.87,0.192993
609,7,36.5663,36.5486,0.017746
610,0,18.2475,18.383,0.135559
610,1,-75.0554,-75.121,0.0655365
610,2,-43.7695,-43.8162,0.0467682
610,3,-36.1798,-36.1789,0.000946045
610,4,23.9197,23.9921,0.072403
610,5,77.911,78.1342,0.223282
610,6,87.1069,87.4045,0.297592
610,7,-145.333,-145.711,0.377701
611,0,132.176,132.85,0.673706
611,1,24.702,24.8589,0.15686
611,2,41.5461,41.6668,0.120773
611,3,-50.2344,-50.2187,0.0157013
611,4,-65.8443,-65.8651,0.0207672
611,5,-130.906,-130.729,0.177307
611,6,118.57,118.783,0.213211
611,7,-87.384,-87.2197,0.164352
612,0,-68.875,-69.2407,0.365738
612,1,27.8456,27.8145,0.0311432
612,2,-104.411,-104.55,0.139023
612,3,-150.019,-149.996,0.0233612
612,4,24.625,24.6197,0.00526428
612,5,-33.3156,-33.2174,0.0981903
612,6,63.1375,63.3083,0.170807
612,7,12.528,12.603,0.0750122
613,0,-22.8436,-23.0291,0.185547
613,1,31.8888,31.7443,0.144547
613,2,-85.9474,-86.0674,0.12001
613,3,84.5201,84.5825,0.0623779
613,4,7.36322,7.41968,0.0564575
613,5,104.582,104.586,0.00411987
613,6,2.57761,2.5293,0.0483093
613,7,115.867,115.838,0.0290527
614,0,5.83626,5.86731,0.0310516
614,1,-4.71117,-4.58012,0.131042
614,2,95.8569,96.1862,0.329239
614,3,15.1681,15.2437,0.0756378
614,4,52.1944,52.2685,0.0741425
614,5,6.48265,6.48672,0.0040741
614,6,-72.2305,-72.6033,0.372726
614,7,-139.695,-139.849,0.153305
615,0,-41.5618,-41.853,0.291138
615,1,-9.50766,-9.42288,0.0847778
615,2,-149.514,-149.737,0.223145
615,3,4.82433,4.74443,0.079895
615,4,15.8684,15.8136,0.0548401
615,5,-124.359,-124.338,0.0200958
615,6,12.1569,12.3033,0.146393
615,7,50.7476,50.7818,0.0342712
616,0,8.25,8.33963,0.0896301
616,1,65.1741,65.5423,0.36824
616,2,114.833,115.651,0.817612
616,3,66.1663,66.5046,0.338257
616,4,-96.75,-97.2637,0.513748
616,5,-48.772,-49.088,0.316055
616,6,-21.3175,-21.542,0.224457
616,7,7.67474,7.74394,0.0691986
617,0,28.3191,28.4028,0.083725
617,1,-123.267,-123.262,0.00462341
617,2,33.8035,33.8784,0.0748444
617,3,-55.1337,-55.1761,0.0424194
617,4,-50.0244,-49.9866,0.0378723
617,5,21.4055,21.5433,0.137772
617,6,-43.8436,-43.9543,0.110718
617,7,63.4166,63.3952,0.0213623
618,0,165.58,166.693,1.11256
618,1,-169.222,-169.602,0.380142
618,2,-87.1102,-87.41,0.299881
618,3,72.5761,72.7076,0.131516
618,4,56.0459,56.0999,0.0539398
618,5,81.2231,81.2846,0.0614624
618,6,15.8744,16.03,0.15567
618,7,132.76,132.901,0.141632
619,0,-111.864,-112.499,0.63504
619,1,6.09311,6.02733,0.0657806
619,2,-36.2501,-36.2139,0.0361633
619,3,-146.619,-146.474,0.14447
619,4,-70.1873,-70.235,0.0477448
619,5,32.21,32.3012,0.091217
619,6,146.744,147.012,0.267639
619,7,4.90643,4.96365,0.0572205
620,0,5.25,5.27788,0.0278778
620,1,-77.8796,-77.906,0.0264435
620,2,39.4907,39.5661,0.0754242
620,3,18.704,18.6977,0.00636292
620,4,-80.25,-80.2329,0.0171356
620,5,52.4407,52.4128,0.027832
620,6,13.6788,13.678,0.000793457
620,7,46.4883,46.4086,0.0797119
621,0,-56.1633,-56.4251,0.261765
621,1,18.5481,18.6447,0.0965271
621,2,-25.5588,-25.5365,0.0223083
621,3,126.103,126.192,0.0890656
621,4,-76.3823,-76.3014,0.0809326
621,5,-38.785,-38.8241,0.0391388
621,6,39.2209,39.1958,0.0250549
621,7,-41.5858,-41.5889,0.00302124
622,0,-139.212,-140.32,1.10831
622,1,7.76411,7.81683,0.0527191
622,2,8.87437,9.00473,0.130356
622,3,69.3223,69.3635,0.0412598
622,4,-67.8637,-68.0131,0.149429
622,5,-14.8151,-14.9804,0.165268
622,6,74.1102,74.363,0.252869
622,7,122.483,122.589,0.105835
623,0,97.4471,98.0302,0.583145
623,1,-51.69,-51.6833,0.00672913
623,2,-64.7001,-64.7396,0.0394745
623,3,-83.2266,-83.3028,0.0761566
623,4,-16.5619,-16.5517,0.0101929
623,5,-132.088,-131.95,0.138397
623,6,45.8248,45.8514,0.0265656
623,7,-71.3295,-71.241,0.0884857
624,0,63.5,64.1899,0.68988
624,1,-106.024,-106.554,0.529999
624,2,-81.9653,-82.5965,0.631241
624,3,33.4003,33.4606,0.060318
624,4,-61.5,-61.8266,0.326569
624,5,-109.592,-110.181,0.589233
624,6,-62.6524,-63.0554,0.403061
624,7,24.9738,25.0432,0.0693512
625,0,-55.4129,-55.6336,0.220703
625,1,-35.7504,-35.7699,0.0194702
625,2,-33.6428,-33.6589,0.0160675
625,3,33.3572,33.1871,0.170105
625,4,95.6837,95.6494,0.0342865
625,5,-48.1993,-48.2473,0.0480499
625,6,89.5294,89.7075,0.178055
625,7,108.773,108.813,0.04039
626,0,-15.7716,-15.885,0.113403
626,1,-5.91447,-5.83821,0.0762634
626,2,131.202,131.678,0.47551
626,3,45.8715,46.0035,0.131973
626,4,18.0485,18.0762,0.027771
626,5,-50.0334,-50.0467,0.0133362
626,6,37.3839,37.449,0.0651398
626,7,-152.848,-153.079,0.230713
627,0,-132.007,-132.727,0.720535
627,1,90.9251,90.8388,0.0862274
627,2,-128.846,-129.101,0.255234
627,3,7.59346,7.76454,0.171082
627,4,34.2942,34.3021,0.00787354
627,5,48.843,48.7482,0.0948486
627,6,-64.5239,-64.4055,0.118439
627,7,64.0002,64.0775,0.077301
628,0,-8.5,-8.54514,0.0451355
628,1,-70.3087,-70.3047,0.00396729
628,2,38.4965,38.6133,0.116806
628,3,128.039,127.977,0.0613708
628,4,10.5,10.4978,0.00224304
628,5,8.46436,8.37183,0.0925293
628,6,84.4461,84.5662,0.120071
628,7,51.877,51.77,0.106964
629,0,-41.1276,-41.2024,0.0748138
629,1,14.1836,14.1827,0.000900269
629,2,9.69484,9.89673,0.201889
629,3,177.689,177.605,0.084259
629,4,-17.1248,-17.1731,0.0482788
629,5,-18.365,-18.5087,0.143723
629,6,143.227,143.524,0.296997
629,7,-20.497,-20.5614,0.0643921
630,0,1.12085,1.13861,0.0177612
630,1,-68.6397,-68.7946,0.154938
630,2,-35.6161,-35.815,0.198853
630,3,103.269,103.426,0.157181
630,4,-4.76994,-4.78903,0.0190887
630,5,73.1377,73.2136,0.0758667
630,6,16.2976,16.3555,0.0578918
630,7,56.3399,56.4304,0.0905151
631,0,-121.793,-122.417,0.623917
631,1,-10.8811,-10.8604,0.0206604
631,2,-19.0615,-19.1372,0.0756989
631,3,50.6214,50.6348,0.013382
631,4,34.1141,34.1598,0.0457306
631,5,35.1734,35.1285,0.0449066
631,6,-108.53,-108.642,0.11264
631,7,-119.978,-119.922,0.056076
632,0,33.75,34.1167,0.366669
632,1,43.2619,43.5477,0.285751
632,2,70.0631,70.5515,0.488388
632,3,-9.39597,-9.38313,0.0128326
632,4,-38.5,-38.7044,0.204437
632,5,39.488,39.734,0.246048
632,6,-30.1035,-30.3641,0.260635
632,7,-110.486,-111.044,0.557556
633,0,-28.1689,-28.3417,0.172806
633,1,-14.6577,-14.6958,0.0380402
633,2,57.4097,57.4912,0.0815887
633,3,6.76695,6.79242,0.0254669
633,4,39.6942,39.6324,0.0618134
633,5,2.06332,2.09705,0.0337219
633,6,-97.7567,-97.92,0.163239
633,7,-56.0628,-56.0986,0.0357666
634,0,-35.0322,-35.2706,0.238403
634,1,19.7325,19.8491,0.116592
634,2,-12.3578,-12.3725,0.0146942
634,3,-61.2115,-61.3471,0.135559
634,4,4.74974,4.70755,0.0421906
634,5,-115.06,-115.234,0.17363
634,6,68.197,68.5143,0.317291
634,7,-162.924,-163.155,0.231323
635,0,-38.3793,-38.5892,0.209885
635,1,-68.6275,-68.5064,0.12114
635,2,-122.58,-122.767,0.187271
635,3,27.9536,28.0585,0.104874
635,4,-46.1774,-46.1849,0.00752258
635,5,107.93,107.891,0.0395355
635,6,-121.04,-121.244,0.204239
635,7,-93.6166,-93.7358,0.119186
636,0,-99.25,-99.777,0.527023
636,1,-9.06451,-9.0547,0.0098114
636,2,-101.398,-101.522,0.123703
636,3,11.3199,11.3739,0.0540924
636,4,-113,-112.976,0.0241394
636,5,76.96,76.9525,0.00750732
636,6,79.8842,80.0816,0.197433
636,7,-49.6738,-49.6855,0.0117493
637,0,9.55582,9.62959,0.0737762
637,1,126.536,126.601,0.0651703
637,2,65.9937,66.1771,0.183395
637,3,54.8882,54.8967,0.00856018
637,4,-27.9017,-27.9001,0.00161743
637,5,-46.425,-46.5333,0.108231
637,6,-76.5974,-76.6507,0.053299
637,7,-58.7952,-58.6561,0.139114
638,0,24.5229,24.7217,0.198822
638,1,-89.1411,-89.2352,0.0941772
638,2,-19.053,-19.0513,0.00177002
638,3,8.79651,8.73676,0.0597534
638,4,-82.6056,-82.7489,0.14328
638,5,-127.883,-128.004,0.12178
638,6,103.608,103.952,0.344681
638,7,-27.9705,-27.9565,0.0139771
639,0,20.6332,20.7352,0.10199
639,1,33.3952,33.3129,0.0823364
639,2,-138.547,-138.734,0.186996
639,3,-53.3957,-53.3755,0.0201874
639,4,80.3322,80.3599,0.0276947
639,5,30.8475,30.816,0.0315704
639,6,-43.7902,-43.7861,0.00408936
639,7,65.1292,65.1529,0.0237122
640,0,21.25,21.4809,0.230865
640,1,-212.589,-213.693,1.10431
640,2,36.1016,36.3106,0.208954
640,3,75.7647,76.1085,0.343796
640,4,-22.25,-22.3681,0.118149
640,5,26.2412,26.3748,0.133621
640,6,-85.3093,-85.9485,0.639175
640,7,-17.5371,-17.8033,0.266205
641,0,42.1896,42.4014,0.211868
641,1,9.02335,9.04686,0.0235138
641,2,73.6838,73.7593,0.075531
641,3,79.6977,79.67,0.0276642
641,4,-130.271,-130.21,0.0604858
641,5,-95.7974,-95.863,0.0656281
641,6,19.4345,19.4376,0.00312805
641,7,5.81862,5.85765,0.039032
642,0,71.5716,72.1303,0.55867
642,1,-66.912,-66.9326,0.0205841
642,2,15.732,15.7359,0.00389099
642,3,77.0521,77.1222,0.0700378
642,4,43.7989,43.8256,0.0266724
642,5,30.1572,30.1188,0.0383606
642,6,24.8879,25.0165,0.128601
642,7,-29.8964,-30.0266,0.130219
643,0,-77.6927,-78.0657,0.37291
643,1,59.0752,59.0633,0.0118866
643,2,-56.0821,-56.1345,0.0524445
643,3,35.8082,35.8401,0.0318451
643,4,68.1125,68.0379,0.074585
643,5,-20.813,-20.8763,0.0633392
643,6,18.0736,18.1387,0.0651093
643,7,87.7435,87.7572,0.0137177
644,0,-8.5,-8.54514,0.0451355
644,1,55.5509,55.5385,0.0124054
644,2,64.1831,64.2446,0.0614319
644,3,78.1942,78.1939,0.000289917
644,4,4,3.99915,0.000854492
644,5,4.16299,4.09373,0.0692596
644,6,-78.2697,-78.4418,0.172058
644,7,17.1479,17.1517,0.00379944
645,0,26.6158,26.8073,0.191498
645,1,71.4741,71.3947,0.0794373
645,2,22.0184,22.0493,0.0309143
645,3,11.3772,11.4254,0.0481567
645,4,-19.8141,-19.8259,0.0117645
645,5,52.5333,52.5217,0.0115662
645,6,-12.2913,-12.3364,0.0451508
645,7,-1.66171,-1.6714,0.00968933
646,0,66.9576,67.3981,0.440552
646,1,110.454,110.698,0.244873
646,2,-111.862,-112.228,0.365921
646,3,-97.8338,-98.0686,0.234818
646,4,-78.4855,-78.6455,0.160034
646,5,-99.2487,-99.3855,0.136856
646,6,79.018,79.3568,0.338745
646,7,-5.02765,-4.89105,0.136597
647,0,-20.2014,-20.2569,0.0554352
647,1,6.50885,6.4846,0.0242462
647,2,60.8658,61.0246,0.158752
647,3,-81.9657,-81.8794,0.0862579
647,4,-12.0806,-12.1846,0.103958
647,5,21.48,21.4766,0.00341797
647,6,-11.9207,-11.9688,0.048172
647,7,-43.3649,-43.3498,0.0150146
648,0,-75.75,-76.573,0.822968
648,1,106.197,106.851,0.654465
648,2,50.6887,51.1014,0.41275
648,3,-14.5345,-14.5902,0.0557404
648,4,-14.25,-14.3257,0.0756683
648,5,-57.9166,-58.1907,0.274094
648,6,75.337,75.8509,0.513947
648,7,-114.909,-115.428,0.518982
649,0,-11.7829,-11.8735,0.0906219
649,1,-172.22,-172.218,0.00187683
649,2,-29.0234,-29.0194,0.00398254
649,3,109.901,109.831,0.0701599
649,4,29.3691,29.3584,0.0107269
649,5,-10.2879,-10.3256,0.0377197
649,6,163.026,163.38,0.35405
649,7,0.76976,0.663956,0.105804
650,0,-70.2681,-70.7543,0.486191
650,1,26.549,26.5145,0.0345612
650,2,49.5774,49.7502,0.172775
650,3,10.4961,10.4722,0.0238953
650,4,-29.2131,-29.2679,0.0548096
650,5,18.5169,18.4879,0.0290375
650,6,10.8217,10.7908,0.0309143
650,7,19.1278,19.1271,0.000656128
651,0,-2.2321,-2.29042,0.0583191
651,1,-151.271,-151.401,0.129974
651,2,23.6882,23.6408,0.0474243
651,3,-159.985,-160.001,0.01651
651,4,60.0578,60.0403,0.0174866
651,5,1.6767,1.78879,0.112091
651,6,-51.3684,-51.3731,0.00466919
651,7,43.446,43.3583,0.0877228
652,0,-162,-162.86,0.860229
652,1,-99.1903,-99.177,0.0133209
652,2,100.721,100.912,0.19072
652,3,-1.32159,-1.34985,0.0282593
652,4,37,36.9921,0.00790405
652,5,13.1417,13.1539,0.0122375
652,6,32.1531,32.1464,0.00665283
652,7,10.1834,10.1132,0.0702667
653,0,-44.9934,-45.2508,0.257355
653,1,-54.2289,-54.091,0.137848
653,2,-40.3929,-40.4932,0.100342
653,3,-76.0148,-75.9005,0.114349
653,4,-11.5564,-11.6087,0.0523224
653,5,-3.0571,-2.97565,0.0814514
653,6,20.6467,20.754,0.107269
653,7,-55.6665,-55.6778,0.0112457
654,0,36.1415,36.446,0.304413
654,1,-100.736,-100.866,0.130615
654,2,-21.4283,-21.5758,0.147537
654,3,-97.8484,-98.0852,0.236786
654,4,-8.46498,-8.46159,0.00338745
654,5,-67.5895,-67.6042,0.0146942
654,6,-65.3274,-65.5572,0.229736
654,7,-70.4282,-70.5762,0.147995
655,0,66.3977,66.749,0.351318
655,1,95.0783,95.0091,0.0691986
655,2,99.1965,99.2655,0.0689392
655,3,-49.3171,-49.119,0.198059
655,4,27.9926,27.9857,0.00689697
655,5,1.18361,1.20117,0.0175629
655,6,-124.268,-124.412,0.143921
655,7,-27.2378,-27.1543,0.0835114
656,0,3.375,3.41167,0.0366669
656,1,-34.4788,-34.6179,0.13916
656,2,5.18842,5.29176,0.103348
656,3,35.9039,36.0613,0.157379
656,4,28.625,28.777,0.151993
656,5,-38.4973,-38.7058,0.208557
656,6,107.578,108.353,0.774994
656,7,-33.1571,-33.3606,0.203506
657,0,-106.112,-106.602,0.490021
657,1,78.8267,78.9509,0.124222
657,2,-117.128,-117.236,0.107391
657,3,44.1189,44.1297,0.0108185
657,4,32.3054,32.2762,0.0291595
657,5,-72.768,-72.7169,0.0510406
657,6,25.0513,25.2388,0.187531
657,7,-146.541,-146.439,0.101929
658,0,15.6976,15.8406,0.142929
658,1,-47.775,-47.8462,0.0711823
658,2,73.626,73.9175,0.291519
658,3,126.817,127.038,0.22081
658,4,-2.59122,-2.63342,0.0422058
658,5,38.5405,38.4922,0.0483551
658,6,106.271,106.572,0.300781
658,7,25.9525,25.9764,0.0238495
659,0,-65.7493,-66.1693,0.419998
659,1,9.17258,9.11777,0.0548096
659,2,-100.383,-100.582,0.199051
659,3,115.293,115.301,0.00801086
659,4,38.5451,38.5877,0.0426178
659,5,15.6369,15.5036,0.133286
659,6,-69.7377,-69.7864,0.0486755
659,7,61.6624,61.5017,0.160675
660,0,-31.375,-31.5416,0.166611
660,1,-29.2743,-29.3128,0.0384979
660,2,-126.281,-126.479,0.197174
660,3,67.6474,67.6105,0.0368958
660,4,29.875,29.8686,0.00639343
660,5,9.04187,8.97046,0.0714111
660,6,28.6301,28.7556,0.125473
660,7,83.2024,83.1362,0.0662079
661,0,-75.7251,-76.0314,0.306351
661,1,-77.6333,-77.5839,0.0494232
661,2,35.0638,35.2441,0.180359
661,3,32.5608,32.4486,0.112213
661,4,63.8214,63.7709,0.0504761
661,5,-10.2602,-10.229,0.031189
661,6,-35.7398,-35.7386,0.00120544
661,7,-68.0722,-68.1416,0.0693512
662,0,48.0233,48.3611,0.337769
662,1,25.8564,25.8758,0.0193634
662,2,-64.7287,-65.0464,0.317612
662,3,10.7073,10.6072,0.100098
662,4,-62.1113,-62.2153,0.103973
662,5,-45.48,-45.629,0.149017
662,6,-63.376,-63.6304,0.254456
662,7,106.756,106.939,0.183319
663,0,-81.5842,-82.0473,0.463104
663,1,20.3825,20.4198,0.037262
663,2,-155.09,-155.465,0.374466
663,3,-10.4872,-10.517,0.0297852
663,4,8.05624,8.05008,0.00616455
663,5,-22.4102,-22.4666,0.0563354
663,6,-112.687,-112.732,0.0445709
663,7,39.6408,39.5442,0.0966187
664,0,-60.375,-61.0309,0.65593
664,1,72.4214,72.7996,0.37822
664,2,48.6952,49.0831,0.387985
664,3,-75.7759,-76.1488,0.372894
664,4,19.125,19.2265,0.101547
664,5,-3.10832,-3.08258,0.0257416
664,6,58.4385,58.8315,0.392929
664,7,-14.1577,-14.1563,0.00141907
665,0,82.4764,82.7867,0.310349
665,1,-18.0722,-18.0954,0.0231934
665,2,-89.2063,-89.3242,0.11792
665,3,9.19673,9.15573,0.0410004
665,4,-9.36684,-9.33089,0.0359497
665,5,-49.531,-49.4629,0.0681458
665,6,123.153,123.399,0.245972
665,7,111.987,111.95,0.0373077
666,0,-103.621,-104.316,0.69458
666,1,-121.056,-121.196,0.140091
666,2,46.9097,47.1159,0.206146
666,3,78.3667,78.497,0.130356
666,4,18.6064,18.6155,0.00906372
666,5,2.90424,2.92027,0.016037
666,6,14.4637,14.4708,0.00712585
666,7,-9.50374,-9.60081,0.0970764
667,0,-39.864,-40.1499,0.285904
667,1,-134.636,-134.735,0.0991516
667,2,-40.6239,-40.694,0.0700989
667,3,-30.7887,-30.8327,0.0439301
667,4,154.889,154.756,0.13382
667,5,104.406,104.331,0.0756378
667,6,-39.1038,-39.1438,0.0399475
667,7,94.4667,94.3833,0.0834351
668,0,32.625,32.7982,0.173233
668,1,129.003,128.911,0.0919495
668,2,-10.579,-10.6048,0.0257721
668,3,9.06982,9.03191,0.0379181
668,4,-37.875,-37.8669,0.00808716
668,5,-84.8123,-84.87,0.0577087
668,6,-12.801,-12.8163,0.0153198
668,7,137.874,137.937,0.0631714
669,0,-94.9152,-95.4857,0.570496
669,1,-53.1681,-53.0357,0.13237
669,2,83.0535,83.1973,0.143799
669,3,-88.3703,-88.4015,0.0311584
669,4,-121.754,-121.845,0.0909576
669,5,-79.6763,-79.6213,0.0549316
669,6,-55.2453,-55.3981,0.152817
669,7,7.92209,7.84044,0.0816498
670,0,89.8699,90.5834,0.713486
670,1,67.7159,67.8619,0.145981
670,2,45.4637,45.5829,0.119232
670,3,65.381,65.4986,0.117661
670,4,-37.0669,-37.1412,0.0743103
670,5,61.6237,61.6521,0.0283813
670,6,-27.1597,-27.2944,0.134735
670,7,45.4598,45.5513,0.0915222
671,0,226.719,228.001,1.28203
671,1,-48.7897,-48.7154,0.074295
671,2,11.209,11.1908,0.018158
671,3,6.47325,6.43486,0.0383911
671,4,58.0751,58.0214,0.0536652
671,5,-73.6019,-73.6384,0.0364838
671,6,38.2214,38.3841,0.162689
671,7,20.0372,20.0493,0.0121765
672,0,-21.5,-21.7336,0.233582
672,1,21.5579,21.7051,0.147186
672,2,-26.0996,-26.2818,0.18219
672,3,113.685,114.253,0.567245
672,4,60.25,60.5699,0.319931
672,5,-56.4117,-56.7931,0.381348
672,6,10.8108,10.905,0.094162
672,7,11.7463,11.7923,0.0459442
673,0,127.895,128.583,0.688004
673,1,96.9885,96.9443,0.0442657
673,2,112.705,113.039,0.334412
673,3,-59.8318,-59.7313,0.100525
673,4,49.9464,50.0632,0.116821
673,5,-14.7946,-14.8092,0.0146637
673,6,38.2984,38.242,0.0564575
673,7,-30.1058,-29.9455,0.160339
674,0,14.417,14.5062,0.0892029
674,1,-43.0569,-43.2091,0.152176
674,2,47.1588,47.4291,0.27034
674,3,-33.0362,-33.1102,0.0740662
674,4,35.8695,35.8901,0.0206299
674,5,6.17047,6.13963,0.030838
674,6,99.9726,100.372,0.399826
674,7,80.3651,80.4729,0.107834
675,0,79.9251,80.3297,0.404617
675,1,-87.4922,-87.3401,0.152084
675,2,92.5672,92.8589,0.291672
675,3,33.7526,33.6452,0.107346
675,4,0.121643,0.122208,0.000564575
675,5,-143.448,-143.451,0.00274658
675,6,-45.6582,-45.6979,0.0396423
675,7,-26.7122,-26.7924,0.0801849
676,0,23,23.1221,0.122131
676,1,26.4614,26.4826,0.0211945
676,2,47.1893,47.2033,0.0139618
676,3,63.0502,62.9865,0.0636444
676,4,-115.25,-115.225,0.0246124
676,5,-80.9758,-81.0089,0.0331116
676,6,-108.844,-109.058,0.213684
676,7,19.1378,19.143,0.00515747
677,0,-81.3102,-81.8321,0.521927
677,1,27.2243,27.3243,0.100006
677,2,125.126,125.405,0.279556
677,3,42.2446,42.2459,0.00131226
677,4,-69.9357,-69.8711,0.0645752
677,5,-46.5997,-46.5191,0.0805817
677,6,119.002,119.146,0.144531
677,7,-69.1329,-69.0545,0.0783539
678,0,-24.643,-24.83,0.187073
678,1,-31.2202,-31.2105,0.00976562
678,2,63.7226,63.9913,0.268738
678,3,11.525,11.5094,0.0156708
678,4,-66.2713,-66.4057,0.134445
678,5,-69.4337,-69.5501,0.116409
678,6,110.091,110.39,0.298309
678,7,-12.6795,-12.7615,0.0819397
679,0,45.3331,45.6437,0.310608
679,1,6.58672,6.6792,0.0924835
679,2,-228.294,-228.654,0.360245
679,3,-93.0647,-93.0411,0.0235901
679,4,-157.567,-157.481,0.0856934
679,5,62.6562,62.7719,0.115738
679,6,0.573486,0.733063,0.159576
679,7,-65.6414,-65.5939,0.0475159
680,0,50,50.5432,0.543213
680,1,131.887,132.517,0.62944
680,2,-146.634,-147.712,1.07784
680,3,-63.0238,-63.2734,0.249664
680,4,66.75,67.1044,0.354446
680,5,65.594,65.9408,0.346817
680,6,-28.0184,-28.1313,0.112976
680,7,45.8066,46.1464,0.339783
681,0,-69.2264,-69.5823,0.355911
681,1,29.3604,29.3253,0.0350189
681,2,-57.6075,-57.7215,0.114014
681,3,-14.2109,-14.1945,0.0163727
681,4,99.5072,99.496,0.0111542
681,5,-65.3638,-65.3123,0.0514832
681,6,-56.4082,-56.5871,0.178909
681,7,-29.2174,-29.1537,0.0636902
682,0,69.0807,69.6524,0.571762
682,1,25.5919,25.7012,0.109344
682,2,-44.6726,-44.779,0.106415
682,3,6.15912,6.04913,0.109985
682,4,-105.515,-105.723,0.208694
682,5,-114.592,-114.841,0.249603
682,6,33.3798,33.4305,0.0506287
682,7,-66.1237,-66.1787,0.0550232
683,0,-54.2213,-54.5457,0.324387
683,1,141.24,141.211,0.0288544
683,2,73.1419,73.3038,0.161957
683,3,65.6021,65.7165,0.114471
683,4,84.9826,85.0654,0.0827942
683,5,65.6973,65.6364,0.0608978
683,6,4.58328,4.52745,0.0558319
683,7,-67.8741,-67.7833,0.0908508
684,0,20.5,20.6089,0.108856
684,1,-54.1627,-54.1286,0.0340881
684,2,135.571,135.781,0.209717
684,3,44.5294,44.5236,0.00579834
684,4,-86.25,-86.2316,0.0184174
684,5,28.0155,28.0009,0.0146027
684,6,-33.9665,-34.1067,0.140213
684,7,-33.5154,-33.564,0.0485229
685,0,-24.8279,-24.9043,0.0764008
685,1,-8.01892,-8.18593,0.167007
685,2,75.4231,75.5542,0.131134
685,3,32.0241,32.0103,0.0137329
685,4,90.7502,90.6692,0.0810852
685,5,33.1108,33.0526,0.058197
685,6,45.8617,45.843,0.0187225
685,7,19.4775,19.5198,0.0423126
686,0,117.779,118.589,0.809708
686,1,-31.5516,-31.6165,0.0648346
686,2,57.1298,57.2664,0.13652
686,3,-107.593,-107.873,0.280334
686,4,-48.2978,-48.3156,0.017868
686,5,-121.875,-121.941,0.066452
686,6,-159.577,-160.21,0.632217
686,7,30.8561,30.9876,0.131561
687,0,-15.2791,-15.3817,0.1026
687,1,144.109,144.075,0.0344849
687,2,-44.4362,-44.4925,0.0562744
687,3,-58.8737,-58.8511,0.0225983
687,4,-46.2174,-46.187,0.0304871
687,5,-26.8178,-26.85,0.032135
687,6,157.687,157.929,0.241379
687,7,-57.5732,-57.4337,0.139481
688,0,92.75,93.7577,1.00766
688,1,-17.9667,-18.1483,0.181671
688,2,119.059,119.914,0.855225
688,3,-45.4161,-45.6979,0.281815
688,4,-54.5,-54.7894,0.289398
688,5,-18.3456,-18.4545,0.108963
688,6,-9.80864,-9.95244,0.143799
688,7,127.721,128.402,0.681015
689,0,136.806,137.593,0.786987
689,1,113.717,113.826,0.10881
689,2,-78.0813,-78.2,0.118698
689,3,33.3837,33.4419,0.0582275
689,4,-49.9002,-49.8782,0.0220642
689,5,15.2392,15.2313,0.00791931
689,6,82.9728,83.1785,0.205643
689,7,-110.102,-110.091,0.0110168
690,0,67.7256,68.2451,0.519577
690,1,3.29149,3.34738,0.0558929
690,2,54.3535,54.5962,0.242691
690,3,-70.9902,-71.22,0.229782
690,4,135.884,136.003,0.119278
690,5,-148.489,-148.724,0.234512
690,6,14.0802,14.1307,0.0504456
690,7,32.2437,32.4028,0.159164
691,0,-30.1364,-30.2482,0.111786
691,1,17.3556,17.3736,0.0180206
691,2,83.6622,83.671,0.00874329
691,3,23.4198,23.4282,0.00837708
691,4,-1.32437,-1.31602,0.00834656
691,5,-32.575,-32.5373,0.0377808
691,6,-61.4391,-61.5977,0.158554
691,7,-2.31897,-2.2715,0.0474701
692,0,-81,-81.4301,0.430115
692,1,46.9038,46.7939,0.109909
692,2,-30.1433,-30.1697,0.0263367
692,3,-43.0401,-42.9556,0.0844574
